Chr	Gene_l	Gene_r	Gene_type	Gene	Strand	Gene_length	Counts	RPKM	TPM
chr21	31030095	31036268	lncRNA	LOC105372774	+	354	0	0.00	0.0
chr21	31038159	31038476	protein_coding	KRTAP19-8	-	318	0	0.00	0.0
chr21	31118418	31559977	protein_coding	TIAM1	-	9805	54	0.03	0.08248455656670885
chr21	31160651	31165300	lncRNA	LOC107985487	+	861	1	0.01	0.017394955846702375
chr21	31254667	31262458	lncRNA	LOC105372777	+	1670	3	0.01	0.026904892785648046
chr21	31559233	31560487	protein_coding	LOC150051	+	834	6	0.04	0.10774861139576077
chr21	31589009	31598759	lncRNA	LOC107985488	-	968	3	0.02	0.04641649891738868
chr21	31655274	31659555	lncRNA	LOC102724449	-	607	19	0.18	0.4688040901090678
chr21	31659622	31668931	protein_coding	SOD1	+	966	40233	233.96	623.7804696042488
chr21	31668987	31732118	protein_coding	SCAF4	-	6282	6184	5.53	14.74341298776225
chr21	31873020	32004064	protein_coding	HUNK	+	7680	218	0.16	0.42513000293155506
chr21	32080481	32086295	lncRNA	LINC00159	-	129	0	0.00	0.0
chr21	32154682	32283954	protein_coding	MIS18A	-	6131	3632	3.33	8.872397808828417
chr21	32291813	32314784	protein_coding	MRAP	+	1341	2	0.01	0.022337146881447792
chr21	32306464	32309154	lncRNA	MRAP-AS1	-	999	9	0.05	0.1349284412973941
chr21	32311018	32393012	protein_coding	URB1	-	10818	21232	11.03	29.39479329677539
chr21	32377187	32377322	snoRNA	SNORA80A	-	136	17	0.70	1.8721321230013432
chr21	32393133	32393960	lncRNA	URB1-AS1	+	828	241	1.64	4.359264170466895
chr21	32411692	32515387	protein_coding	EVA1C	+	3873	5390	7.82	20.84336099762921
chr21	32563492	32612377	protein_coding	C21orf59-TCP10L	-	8188	109	0.07	0.1993770409449403
chr21	32573721	32585523	protein_coding	TCP10L	-	3805	7	0.01	0.027553061468613724
chr21	32586518	32592239	lncRNA	LOC105372782	+	2645	26	0.06	0.1472224883116368
chr21	32599354	32612871	protein_coding	CFAP298	-	5101	4493	4.95	13.191906886720306
chr21	32628759	32731247	protein_coding	SYNJ1	-	10418	6298	3.40	9.05408954552694
chr21	32728114	32743122	lncRNA	PAXBP1-AS1	+	3946	95	0.14	0.36057283666523593
chr21	32733899	32771858	protein_coding	PAXBP1	-	4519	8495	10.56	28.15448087611668
chr21	32772100	32797707	lncRNA	C21orf62-AS1	+	1203	45	0.21	0.5602390393021476
chr21	32790673	32813808	protein_coding	C21orf62	-	4271	40	0.05	0.1402674500960969
chr21	32879699	32932240	lncRNA	LOC105377136	+	2712	9	0.02	0.04970262273454894
chr21	32958888	32960566	lncRNA	LINC01690	+	576	1	0.01	0.026001835041685323
chr21	33025935	33029196	protein_coding	OLIG2	+	2722	12	0.02	0.06602670235419873
chr21	33028819	33035308	lncRNA	LOC107985505	-	2007	2	0.01	0.014924820113613098
chr21	33035339	33037078	lncRNA	LOC105372785	+	1038	1	0.01	0.014428763953767578
chr21	33057829	33065079	lncRNA	LINC00945	+	849	0	0.00	0.0
chr21	33070141	33072413	protein_coding	OLIG1	+	2273	10	0.02	0.06589114379239219
chr21	33111704	33123700	lncRNA	LOC101928107	-	1353	1	0.00	0.011069517356992421
chr21	33165470	33170236	lncRNA	LINC01548	-	595	0	0.00	0.0
chr21	33173020	33195517	lncRNA	LOC105372787	-	968	1	0.01	0.015472166305796224
chr21	33229895	33265664	protein_coding	IFNAR2	+	4349	7892	10.19	27.17841658261964
chr21	33265632	33266260	lncRNA	IL10RB-DT	-	469	54	0.65	1.72443726468354
chr21	33266367	33297221	protein_coding	IL10RB	+	1941	4559	13.19	35.17795094801905
chr21	33324443	33360361	protein_coding	IFNAR1	+	7302	10854	8.35	22.262527595789184
chr21	33402896	33437521	protein_coding	IFNGR2	+	2875	7135	13.94	37.16914837597102
chr21	33432486	33480009	protein_coding	TMEM50B	-	3237	3154	5.47	14.593029881856625
chr21	33488055	33491723	protein_coding	DNAJC28	-	1910	161	0.47	1.2624639656679215
chr21	33503931	33542892	protein_coding	GART	-	4425	54960	69.77	186.02012470988262
chr21	33543038	33577514	protein_coding	SON	+	10808	83838	43.57	116.177507718865
chr21	33550662	33550728	miRNA	MIR6501	+	67	0	0.00	0.0
chr21	33564851	33573376	lncRNA	LOC107985481	-	1794	257	0.80	2.14554272290455
chr21	33577551	33588684	protein_coding	DONSON	-	2500	10687	24.01	64.02392319524914
chr21	33589341	33641741	protein_coding	CRYZL1	-	1598	3309	11.63	31.01319246563927
chr21	33642452	33899861	protein_coding	ITSN1	+	19625	14936	4.28	11.398589712773733
chr21	33903453	33915804	protein_coding	ATP5PO	-	756	23249	172.75	460.5841241022035
chr21	33931122	33971186	lncRNA	LINC00649	+	2805	144	0.29	0.768875652655097
chr21	33976382	33977691	lncRNA	LOC101928126	+	1134	3	0.01	0.0396218438730443
chr21	33982829	34051948	lncRNA	LOC105372790	+	2029	8	0.02	0.05905197430856873
chr21	34016902	34022266	lncRNA	LOC105372789	-	3966	0	0.00	0.0
chr21	34073578	34106260	protein_coding	SLC5A3	+	11566	6736	3.27	8.72258826251914
chr21	34073578	34143030	protein_coding	MRPS6	+	931	2409	14.54	38.75373821104392
chr21	34180677	34189919	lncRNA	LINC00310	+	1807	8	0.02	0.06630683778200662
chr21	34353281	34375517	lncRNA	LOC105372791	-	3496	10	0.02	0.04284055201376071
chr21	34364024	34371141	protein_coding	KCNE2	+	803	0	0.00	0.0
chr21	34375450	34389154	protein_coding	SMIM11A	+	900	0	0.00	0.0
chr21	34400112	34401072	protein_coding	FAM243A	-	961	0	0.00	0.0
chr21	34406131	34425353	lncRNA	LOC105372793	+	12145	0	0.00	0.0
chr21	34418715	34423951	protein_coding	SMIM34A	-	1035	2	0.01	0.028941172915962793
chr21	34446688	34512210	protein_coding	KCNE1	-	5574	1	0.00	0.0026869495845013897
chr21	34516442	34615123	protein_coding	RCAN1	-	6220	2685	2.42	6.465176527663803
chr21	34668953	34718223	protein_coding	CLIC6	+	5408	11	0.01	0.030463688392033693
chr21	34723807	34737182	lncRNA	LINC00160	-	694	0	0.00	0.0
chr21	34726837	34743938	lncRNA	LOC107985515	+	1551	1	0.00	0.009656387481631687
chr21	34745825	34784886	lncRNA	LINC01426	+	3151	27	0.05	0.12833403318574743
chr21	34787801	35049334	protein_coding	RUNX1	-	12089	3398	1.58	4.209780761987634
chr21	34836589	34842324	lncRNA	LOC102724584	+	1717	70	0.23	0.6105963825746955
chr21	34880720	34885052	lncRNA	LOC112267915	+	3597	17	0.03	0.07078397796168549
chr21	35037925	35039426	lncRNA	RUNX1-IT1	-	1502	7	0.03	0.0697998661039116
chr21	35372507	35580764	lncRNA	LOC100506403	-	457	0	0.00	0.0
chr21	35720715	35720808	miRNA	MIR802	+	94	0	0.00	0.0
chr21	35886445	35888427	transcribed_pseudogene	PPP1R2P2	+	1983	7	0.02	0.052869086680824615
chr21	35954660	36004667	lncRNA	LOC101928269	-	830	5	0.03	0.09022323484343822
chr21	36005320	36008295	lncRNA	LINC01436	+	1523	1	0.00	0.009833917914649208
chr21	36034541	36061037	protein_coding	SETD4	-	6363	1960	1.73	4.613394890564367
chr21	36060533	36068575	lncRNA	LOC105369295	+	2742	2	0.00	0.010924184525171953
chr21	36069642	36126640	lncRNA	LOC100133286	-	1221	75	0.35	0.9199666452095052
chr21	36070024	36073164	protein_coding	CBR1	+	1839	7254	22.16	59.07752656988252
chr21	36104881	36109690	lncRNA	LOC105369306	+	2336	38	0.09	0.24363363244538025
chr21	36131767	36156308	lncRNA	CBR3-AS1	-	2126	224	0.59	1.5780154112974634
chr21	36134901	36146562	protein_coding	CBR3	+	1429	768	3.02	8.04925105928639
chr21	36156781	36294274	protein_coding	DOP1B	+	7956	2915	2.06	5.487446092055219
chr21	36320189	36376646	protein_coding	MORC3	+	4804	2498	2.92	7.787820221910666
chr21	36380145	36419015	protein_coding	CHAF1B	+	6099	5655	5.21	13.886744916310997
chr21	36430325	36498045	lncRNA	LOC105369301	+	4068	47	0.06	0.1730387606313926
chr21	36460621	36576569	protein_coding	CLDN14	-	2592	7	0.02	0.04044729895373272
chr21	36632681	36699004	lncRNA	LOC105369308	-	2004	18	0.05	0.13452446392824022
chr21	36699115	36750219	protein_coding	SIM2	+	6990	1408	1.13	3.016837801643366
chr21	36700516	36709131	lncRNA	LOC107985492	+	7852	157	0.11	0.2994648429049525
chr21	36748625	36990255	protein_coding	HLCS	-	12577	3205	1.43	3.816607110897228
chr21	36810841	36813696	lncRNA	LOC105369305	+	1646	1	0.00	0.009099062566227669
chr21	37006150	37019662	protein_coding	RIPPLY3	+	2183	429	1.10	2.943269558470275
chr21	37063040	37064066	lncRNA	LOC105372795	-	1027	80	0.44	1.166664614139104
chr21	37065364	37073158	protein_coding	PIGP	-	1388	2242	9.07	24.19204737619027
chr21	37073184	37203118	protein_coding	TTC3	+	13020	37551	16.20	43.19535075319413
chr21	37187612	37193926	lncRNA	TTC3-AS1	-	1151	5	0.02	0.06506106422246197
chr21	37208503	37221736	lncRNA	DSCR9	+	1644	42	0.14	0.38262554338713584
chr21	37223420	37268108	protein_coding	VPS26C	-	3832	8723	12.79	34.09312841114972
chr21	37365573	37526358	protein_coding	DYRK1A	+	22892	7442	1.83	4.868917441683032
chr21	37478890	37490168	lncRNA	LOC105372797	-	610	6	0.06	0.14731531459682703
chr21	37560019	37570538	protein_coding	LOC105372798	+	5447	98	0.10	0.2694605442322477
chr21	37607373	37916457	protein_coding	KCNJ6	-	19659	42	0.01	0.03199737490861444
chr21	37698659	37714315	lncRNA	LOC107985507	+	246	0	0.00	0.0
chr21	37715896	37740501	lncRNA	KCNJ6-AS1	+	3437	2	0.00	0.008715191727675731
chr21	37751537	37760837	lncRNA	LOC101928368	+	1800	0	0.00	0.0
chr21	38054011	38121360	lncRNA	DSCR4	-	1098	0	0.00	0.0
chr21	38121451	38156511	lncRNA	DSCR8	+	831	4	0.03	0.07209173036828277
chr21	38206156	38208644	lncRNA	DSCR10	+	860	2	0.01	0.03483036507909476
chr21	38229926	38307357	protein_coding	KCNJ15	+	11208	79	0.04	0.10556633670028986
chr21	38247559	38256614	lncRNA	LOC105372801	-	7622	3	0.00	0.005894931901342461
chr21	38326359	38346076	lncRNA	LINC01423	-	621	0	0.00	0.0
chr21	38351868	38355929	lncRNA	LOC107985513	+	2874	6	0.01	0.03126734234657775
chr21	38367261	38661783	protein_coding	ERG	-	7691	3600	2.63	7.010454445772811
chr21	38503434	38543747	lncRNA	LOC105372802	+	2277	481	1.19	3.16379640285866
chr21	38739021	38773477	lncRNA	LINC00114	-	986	6	0.03	0.09113827779316884
chr21	38784052	38788916	lncRNA	LOC107985480	+	1498	4	0.01	0.03999214147933443
chr21	38805183	38824955	protein_coding	ETS2	+	7425	19042	14.41	38.40984768882594
chr21	38857539	38858862	lncRNA	LOC101928398	+	1053	2	0.01	0.02844645201141642
chr21	38877291	38938429	lncRNA	LOC400867	-	3823	23	0.03	0.09010523427471806
chr21	38974429	38977774	lncRNA	LINC01700	-	1598	0	0.00	0.0
chr21	38983485	39024051	lncRNA	LOC102724740	-	12384	131	0.06	0.15842978560282683
chr21	39011235	39015106	lncRNA	LOC105372803	+	573	2	0.02	0.052275940607367344
chr21	39028530	39084533	lncRNA	LOC107985484	-	2497	30	0.07	0.17994061254318078
chr21	39174769	39183514	protein_coding	PSMG1	-	2028	14602	40.45	107.83776433950933
chr21	39184176	39321595	protein_coding	BRWD1	-	23758	17741	4.19	11.183936693043801
chr21	39313907	39314915	lncRNA	BRWD1-AS2	+	1009	143	0.80	2.122615608239382
chr21	39315707	39323218	lncRNA	BRWD1-AS1	+	691	25	0.20	0.5418616853838909
chr21	39342315	39349088	protein_coding	HMGN1	-	3826	47276	69.41	185.06412597388712
chr21	39349974	39370894	lncRNA	LOC105372804	+	970	0	0.00	0.0
chr21	39380244	39428528	protein_coding	GET1	+	4067	1890	2.61	6.960078116493806
chr21	39380326	39515504	protein_coding	WRB-SH3BGR	+	2131	0	0.00	0.0
chr21	39405844	39445796	protein_coding	LCA5L	-	3949	272	0.39	1.031592681603171
chr21	39445865	39515506	protein_coding	SH3BGR	+	1468	31	0.12	0.31627300170594896
chr21	39447010	39447069	miRNA	MIR6508	+	60	0	0.00	0.0
chr21	39597147	39612822	lncRNA	B3GALT5-AS1	-	2201	11	0.03	0.07485126161931767
chr21	39612940	39673137	protein_coding	B3GALT5	+	13554	73	0.03	0.08066439131125752
chr21	39632465	39802096	protein_coding	IGSF5	+	3588	9	0.01	0.03756786868899017
chr21	39709822	39723903	lncRNA	LOC107985499	-	3459	1	0.00	0.0043298805967073575
chr21	39779204	39788489	lncRNA	LOC107985500	-	242	0	0.00	0.0
chr21	39867438	39929392	protein_coding	PCP4	+	534	1	0.01	0.02804692319103136
chr21	40010999	40847158	protein_coding	DSCAM	-	8586	12	0.01	0.020932294876325287
chr21	40212352	40212431	miRNA	MIR4760	-	80	0	0.00	0.0
chr21	40383083	40385358	lncRNA	DSCAM-AS1	+	1769	7	0.02	0.05926478173435569
chr21	40414757	40422411	lncRNA	LOC105369294	+	1876	3	0.01	0.023950517565049165
chr21	40618507	40630767	lncRNA	DSCAM-IT1	-	720	1	0.01	0.020801468033348258
chr21	41141500	41148064	lncRNA	LINC00323	-	2019	11	0.03	0.08159862646068261
chr21	41148151	41153506	lncRNA	LOC107985495	-	2893	20	0.04	0.10353997223650706
chr21	41167557	41167629	miRNA	MIR3197	+	73	2	0.15	0.4103303283290615
chr21	41168160	41282530	protein_coding	BACE2	+	9014	63101	39.32	104.84438348658333
chr21	41175231	41185239	lncRNA	PLAC4	-	10009	143	0.08	0.21397933347122958
chr21	41304229	41357727	protein_coding	FAM3B	+	2117	42	0.11	0.29713575499690664
chr21	41361944	41409393	protein_coding	MX2	+	4459	11	0.01	0.03694721390987177
chr21	41420329	41459214	protein_coding	MX1	+	5839	11	0.01	0.028215041415331082
chr21	41464305	41508158	protein_coding	TMPRSS2	-	3566	6	0.01	0.02519975936737646
chr21	41552804	41593324	lncRNA	LOC105372809	-	3718	10	0.02	0.04028256316301975
chr21	41576148	41581634	lncRNA	LOC105372808	+	4826	1	0.00	0.003103410067138571
chr21	41637881	41641787	lncRNA	LOC105372812	+	1202	1	0.00	0.012460113963403283
chr21	41663829	41668487	lncRNA	LOC107985478	-	2907	3	0.01	0.015456199157905826
chr21	41668949	41672656	lncRNA	LOC105372813	+	1397	3	0.01	0.03216261342307247
chr21	41679302	41697336	lncRNA	LINC00111	+	454	0	0.00	0.0
chr21	41711520	41715775	lncRNA	LINC00479	-	2033	7	0.02	0.05156881401282598
chr21	41716436	41717582	lncRNA	LINC00112	+	524	0	0.00	0.0
chr21	41739373	41767052	protein_coding	RIPK4	-	3831	500	0.73	1.954719000784488
chr21	41746772	41746841	miRNA	MIR6814	-	70	0	0.00	0.0
chr21	41767181	41776078	lncRNA	LOC102724800	+	3755	54	0.08	0.21538244397778436
chr21	41798225	41879482	protein_coding	PRDM15	-	12004	8731	4.09	10.893425901982491
chr21	41885110	41954018	protein_coding	C2CD2	-	7912	7802	5.54	14.768831975385721
chr21	41948105	41948282	snoRNA	SNORA91	-	178	0	0.00	0.0
chr21	41986831	42010418	protein_coding	ZBTB21	-	8617	5439	3.55	9.453430768949106
chr21	42009194	42024920	lncRNA	ZNF295-AS1	+	1376	22	0.09	0.23945875991877646
chr21	42037629	42055129	lncRNA	LOC107985502	+	5585	6	0.01	0.016089944835105546
chr21	42062877	42143454	protein_coding	UMODL1	+	9658	16	0.01	0.024811856672620824
chr21	42102134	42108534	lncRNA	UMODL1-AS1	-	2141	2	0.01	0.013990711801971737
chr21	42199689	42304387	protein_coding	ABCG1	+	11472	24	0.01	0.031332755196675194
chr21	42209389	42225661	lncRNA	LOC105372814	-	6780	4	0.00	0.008836021819475365
chr21	42311667	42315596	protein_coding	TFF3	-	1054	3	0.02	0.04262919445164348
chr21	42346357	42350994	protein_coding	TFF2	-	603	0	0.00	0.0
chr21	42351219	42363359	lncRNA	LOC105372815	+	4174	2	0.00	0.007176356964068398
chr21	42362282	42366535	protein_coding	TFF1	-	492	1	0.01	0.030441172731729162
chr21	42371837	42396052	protein_coding	TMPRSS3	-	2745	5799	11.87	31.640055901740734
chr21	42403880	42447684	protein_coding	UBASH3A	+	5592	8	0.01	0.02142640484121709
chr21	42472486	42496246	protein_coding	RSPH1	-	1335	85	0.36	0.9535953884950662
chr21	42496539	42497443	lncRNA	LOC101930094	+	449	2	0.03	0.06671294870383405
chr21	42499622	42581436	protein_coding	SLC37A1	+	11569	3865	1.88	5.003572067006788
chr21	42526037	42535465	lncRNA	LOC107987299	-	6490	58	0.05	0.13384735055048125
chr21	42569024	42573810	protein_coding	LOC101928212	-	4670	432	0.52	1.3854579479855764
chr21	42599404	42615095	lncRNA	LINC01671	-	1688	12	0.04	0.10647196908064512
chr21	42650220	42653486	lncRNA	LOC101928255	-	2418	14	0.03	0.08671579726060812
chr21	42653621	42775509	protein_coding	PDE9A	+	5200	532	0.57	1.5322681375949456
chr21	42663276	42669007	lncRNA	LOC105372816	-	5333	27	0.03	0.07582609011218641
chr21	42733594	42742433	lncRNA	LOC101928284	-	2429	6	0.01	0.03699561214658891
chr21	42775351	42776896	lncRNA	LOC107985504	-	823	0	0.00	0.0
chr21	42777819	42779994	lncRNA	LINC01668	-	513	0	0.00	0.0
chr21	42784914	42792036	lncRNA	LOC107985479	+	365	0	0.00	0.0
chr21	42843075	42891695	protein_coding	WDR4	-	3357	11068	18.52	49.37922749449834
chr21	42879647	42887741	lncRNA	LOC105372817	+	867	117	0.76	2.0211253369426267
chr21	42893271	42913299	protein_coding	NDUFV3	+	5826	10820	10.43	27.81526889237835
chr21	42917251	42925598	protein_coding	ERVH48-1	-	2294	97	0.24	0.6332931680248659
chr21	42950928	42951014	miRNA	MIR5692B	-	87	9	0.58	1.5493507224838703
chr21	42974510	43033931	protein_coding	PKNOX1	+	5352	3367	3.53	9.42222549797537
chr21	43053190	43076861	protein_coding	CBS	-	4717	1752	2.09	5.56281616196456
chr21	43092956	43108291	protein_coding	U2AF1	-	1847	122	0.37	0.9892804288301631
chr21	43108007	43144677	lncRNA	LOC101928369	+	1762	90	0.29	0.7650029106475409
chr21	43140523	43141092	lncRNA	FRGCA	-	422	0	0.00	0.0
chr21	43153532	43171683	lncRNA	LOC107987300	-	4163	832	1.12	2.993252801032174
chr21	43169008	43172810	protein_coding	CRYAA	+	1318	1	0.00	0.011363472673756257
chr21	43176218	43190513	lncRNA	LOC105372821	+	3579	48	0.08	0.20086581034716844
chr21	43322209	43332039	lncRNA	LINC00322	-	907	128	0.79	2.1136309745902704
chr21	43358055	43362349	lncRNA	LINC01679	-	2890	260	0.51	1.3474168912950846
chr21	43388599	43392290	lncRNA	LOC105377137	-	3438	4879	7.97	21.254526185278774
chr21	43409294	43412622	lncRNA	LOC107987301	-	2629	183	0.39	1.042526218362102
chr21	43414483	43427131	protein_coding	SIK1	-	4747	1821	2.15	5.745359335977158
chr21	43434853	43442401	lncRNA	LOC107987302	+	3324	4	0.01	0.018022932592070693
chr21	43446601	43453902	lncRNA	LINC00319	+	2901	254	0.49	1.3113314284518198
chr21	43453987	43659499	protein_coding	HSF2BP	-	11385	319	0.16	0.41964700728146054
chr21	43462094	43478223	lncRNA	LINC00313	-	579	5	0.05	0.1293355525389529
chr21	43465133	43467509	lncRNA	LOC102723380	+	667	0	0.00	0.0
chr21	43565182	43565648	protein_coding	H2BS1	+	467	2	0.02	0.06414157166599892
chr21	43609887	43609989	miRNA	MIR6070	-	103	0	0.00	0.0
chr21	43659560	43696079	protein_coding	RRP1B	+	5078	34954	38.67	103.09335364693021
chr21	43719129	43762299	protein_coding	PDXK	+	9961	47766	26.94	71.81950646503938
chr21	43737000	43738097	protein_coding	LOC105372824	+	1098	134	0.69	1.827801125553224
chr21	43773665	43776375	protein_coding	CSTB	-	940	20665	123.49	329.256258058066
chr21	43778630	43779274	lncRNA	LOC105372825	-	383	3	0.04	0.11731376227684656
chr21	43789551	43805293	protein_coding	RRP1	+	3169	12131	21.50	57.332495510582
chr21	43805758	43812567	lncRNA	AATBC	-	4598	35	0.04	0.11400543593744587
chr21	43865160	43987592	protein_coding	AGPAT3	+	9952	16907	9.54	25.44384067812195
chr21	43945403	43946350	lncRNA	LOC105372826	-	643	2	0.02	0.04658493618665862
chr21	43993467	43997511	lncRNA	LOC105372829	+	1182	3	0.01	0.03801283498479885
chr21	44012309	44106552	protein_coding	TRAPPC10	+	9039	7267	4.52	12.040963945437115
chr21	44107323	44131181	protein_coding	PWP2	+	3550	1033	1.63	4.358112637882564
chr21	44133665	44145711	protein_coding	GATD3A	+	3170	371	0.66	1.752835375731226
chr21	44158773	44159862	lncRNA	LINC01678	-	620	2	0.02	0.048313087045195956
chr21	44172147	44193134	lncRNA	LOC105377139	-	6181	21	0.02	0.0508846783148723
chr21	44201792	44208203	lncRNA	LOC107983952	-	2089	0	0.00	0.0
chr21	44207661	44210115	lncRNA	LOC102725065	+	2206	7	0.02	0.04752465951408668
chr21	44216979	44240943	protein_coding	ICOSLG	-	9683	3407	1.98	5.269733878397667
chr21	44246339	44261897	protein_coding	DNMT3L	-	1387	537	2.17	5.798615429281737
chr21	44250813	44251521	lncRNA	DNMT3L-AS1	+	524	0	0.00	0.0
chr21	44285876	44298648	protein_coding	AIRE	+	2690	124	0.26	0.6903922178503095
chr21	44300040	44327373	protein_coding	PFKL	+	4035	51323	71.45	190.49999890715824
chr21	44328944	44339417	protein_coding	CFAP410	-	3166	3306	5.87	15.639339983935415
chr21	44350112	44443081	protein_coding	TRPM2	+	7150	3393	2.67	7.107294314230553
chr21	44414590	44425563	lncRNA	TRPM2-AS	-	875	448	2.88	7.6682531758135015
chr21	44450986	44455284	lncRNA	LRRC3-DT	-	784	3	0.02	0.057310167030653364
chr21	44455510	44462196	protein_coding	LRRC3	+	5845	1097	1.05	2.810920703414848
chr21	44485571	44491142	lncRNA	LINC02575	+	1409	44	0.18	0.4677008568463256
chr21	44497893	44711572	protein_coding	TSPEAR	-	4020	16	0.02	0.05961017705078903
chr21	44506044	44516575	lncRNA	TSPEAR-AS1	+	2553	33	0.07	0.19359298099191327
chr21	44517215	44518977	lncRNA	TSPEAR-AS2	+	1045	51	0.27	0.73093770926751
chr21	44538981	44540195	protein_coding	KRTAP10-1	-	1215	4	0.02	0.04930718348645513
chr21	44550357	44551505	protein_coding	KRTAP10-2	-	1149	2	0.01	0.026069724950410347
chr21	44557790	44558795	protein_coding	KRTAP10-3	-	1006	0	0.00	0.0
chr21	44573729	44575371	protein_coding	KRTAP10-4	+	1643	0	0.00	0.0
chr21	44579455	44580604	protein_coding	KRTAP10-5	-	1150	1	0.00	0.013023527812183258
chr21	44591268	44592505	protein_coding	KRTAP10-6	-	1238	0	0.00	0.0
chr21	44600597	44602174	protein_coding	KRTAP10-7	+	1578	1	0.00	0.009491164121679812
chr21	44612079	44612954	protein_coding	KRTAP10-8	+	876	2	0.01	0.03419419402742179
chr21	44627093	44628378	protein_coding	KRTAP10-9	+	1286	1	0.00	0.011646234046664655
chr21	44637356	44638455	protein_coding	KRTAP10-10	+	1100	2	0.01	0.027231012698201357
chr21	44646414	44647650	protein_coding	KRTAP10-11	+	1237	1	0.00	0.012107564255465436
chr21	44654213	44654659	protein_coding	KRTAP12-4	-	447	2	0.03	0.06701144064434338
chr21	44657932	44658341	protein_coding	KRTAP12-3	+	410	1	0.01	0.036529407278074986
chr21	44666189	44666927	protein_coding	KRTAP12-2	-	739	2	0.02	0.040533307128581185
chr21	44681576	44682163	protein_coding	KRTAP12-1	-	588	1	0.01	0.025471185346957047
chr21	44697172	44698044	protein_coding	KRTAP10-12	+	873	1	0.01	0.017155849924410934
chr21	44768580	44801820	protein_coding	UBE2G2	-	3572	18672	29.36	78.28992385370901
chr21	44802241	44804717	lncRNA	LINC01424	+	1367	181	0.74	1.9830631412625788
chr21	44805617	44818129	protein_coding	SUMO3	-	1921	14831	43.37	115.62974082762278
chr21	44849585	44873903	protein_coding	PTTG1IP	-	2826	24286	48.27	128.70941468990975
chr21	44885949	44928815	protein_coding	ITGB2	-	3180	154	0.27	0.7253040174646714
chr21	44907987	44910276	lncRNA	LOC107987303	-	1144	5	0.02	0.06545916513990711
chr21	44921035	44929680	lncRNA	ITGB2-AS1	+	2395	69	0.16	0.43148932438277304
chr21	44933284	44939913	lncRNA	LINC01547	-	2186	691	1.78	4.734284709950332
chr21	44936162	44936938	lncRNA	LOC112268278	+	478	52	0.61	1.6293032702271106
chr21	44939697	44976989	protein_coding	FAM207A	+	1685	7006	23.36	62.272558593459514
chr21	44948628	44955205	lncRNA	LOC107985497	+	5585	311	0.31	0.8339954739529708
chr21	44989864	44994086	lncRNA	LINC00163	-	2155	26	0.07	0.18069767126880715
chr21	44999208	45004727	lncRNA	PICSAR	-	733	2355	18.05	48.11864829105772
chr21	45055869	45073903	protein_coding	LOC105372836	-	1239	248	1.12	2.9978290008350807
chr21	45070955	45073211	transcribed_pseudogene	SSR4P1	-	2257	731	1.82	4.850788061724349
chr21	45074578	45226563	protein_coding	ADARB1	+	16395	27982	9.59	25.561940135809007
chr21	45090411	45101766	lncRNA	LOC105372835	-	3679	71	0.11	0.289038066285611
chr21	45234340	45258730	lncRNA	LINC00334	+	542	1	0.01	0.02763294646496447
chr21	45263928	45287914	protein_coding	POFUT2	-	5634	6350	6.33	16.880424538244274
chr21	45288052	45297354	lncRNA	LINC00205	+	7165	2723	2.13	5.69190874633095
chr21	45327344	45331052	lncRNA	LOC105372838	-	3339	29	0.05	0.13007926101716433
chr21	45338590	45341990	lncRNA	LINC00316	-	455	0	0.00	0.0
chr21	45347461	45353538	lncRNA	LOC105372839	+	402	0	0.00	0.0
chr21	45403806	45405442	lncRNA	LL21NC02-21A1.1	-	922	3	0.02	0.04873228953582672
chr21	45405165	45513720	protein_coding	COL18A1	+	6768	106	0.09	0.23456974590796967
chr21	45407386	45410065	lncRNA	COL18A1-AS2	-	552	1	0.01	0.02713234960871512
chr21	45419716	45425070	lncRNA	COL18A1-AS1	-	3455	6	0.01	0.026009360898426766
chr21	45478266	45478326	miRNA	MIR6815	+	61	0	0.00	0.0
chr21	45502517	45563140	protein_coding	SLC19A1	-	8629	9020	5.87	15.655702166621502
chr21	45526800	45527961	lncRNA	LOC107987304	+	997	45	0.25	0.6759955509332835
chr21	45586934	45615803	lncRNA	LOC107985485	-	3486	11	0.02	0.04725978967989622
chr21	45593654	45603056	lncRNA	LINC01694	+	6721	93	0.08	0.20724093133655697
chr21	45643725	45942454	protein_coding	PCBP3	+	7609	14	0.01	0.02755668258327644
chr21	45827841	45836419	lncRNA	LOC100129027	-	3586	5	0.01	0.020882678449540917
chr21	45972970	45974953	lncRNA	LOC101928796	+	1067	4	0.02	0.05614641793443579
chr21	45977342	45981566	lncRNA	LOC105372841	+	1262	3	0.01	0.03560314655470066
chr21	45981770	46005048	protein_coding	COL6A1	+	4203	996	1.33	3.5491669655186064
chr21	46033940	46039533	lncRNA	LOC105372842	+	4889	14	0.02	0.04288787027534269
chr21	46098071	46132849	protein_coding	COL6A2	+	4736	61	0.07	0.19290550591736816
chr21	46135981	46156482	protein_coding	FTCD	-	5545	56	0.06	0.151256121028783
chr21	46151375	46152647	protein_coding	FTCD-AS1	+	739	1	0.01	0.020266653564290592
chr21	46161148	46185163	protein_coding	SPATC1L	-	3303	1024	1.74	4.643205071640025
chr21	46188446	46228824	protein_coding	LSS	-	5068	19574	21.70	57.845484097282224
chr21	46194090	46194159	snoRNA	SNORD159	-	70	77	6.18	16.47476268241182
chr21	46229231	46251701	lncRNA	MCM3AP-AS1	+	4719	2013	2.40	6.388814517654933
