Chr	Gene_l	Gene_r	Gene_type	Gene	Strand	Gene_length	Counts	RPKM	TPM
chr21	36748625	36990255	protein_coding	HLCS	-	12577	3455	1.45	3.4053382334688225
chr21	36810841	36813696	lncRNA	LOC105369305	+	1646	1	0.00	0.007531117661433739
chr21	37006150	37019662	protein_coding	RIPPLY3	+	2183	274	0.66	1.5559157992566481
chr21	37063040	37064066	lncRNA	LOC105372795	-	1027	12	0.06	0.14484385204346567
chr21	37065364	37073158	protein_coding	PIGP	-	1388	1619	6.16	14.459279284506902
chr21	37073184	37203118	protein_coding	TTC3	+	13020	8374	3.40	7.97280672216657
chr21	37187612	37193926	lncRNA	TTC3-AS1	-	1151	0	0.00	0.0
chr21	37208503	37221736	lncRNA	DSCR9	+	1644	33	0.11	0.24882922696700602
chr21	37223420	37268108	protein_coding	VPS26C	-	3832	10379	14.31	33.57525155595047
chr21	37365573	37526358	protein_coding	DYRK1A	+	22892	4367	1.01	2.3647689717820186
chr21	37478890	37490168	lncRNA	LOC105372797	-	610	1	0.01	0.020321671591344157
chr21	37560019	37570538	protein_coding	LOC105372798	+	5447	40	0.04	0.09103153787934597
chr21	37607373	37916457	protein_coding	KCNJ6	-	19659	14	0.00	0.008827868934843029
chr21	37698659	37714315	lncRNA	LOC107985507	+	246	0	0.00	0.0
chr21	37715896	37740501	lncRNA	KCNJ6-AS1	+	3437	1	0.00	0.003606697605679353
chr21	37751537	37760837	lncRNA	LOC101928368	+	1800	1	0.00	0.00688678870595552
chr21	38054011	38121360	lncRNA	DSCR4	-	1098	0	0.00	0.0
chr21	38121451	38156511	lncRNA	DSCR8	+	831	10	0.06	0.1491723185405528
chr21	38206156	38208644	lncRNA	DSCR10	+	860	0	0.00	0.0
chr21	38229926	38307357	protein_coding	KCNJ15	+	11208	46	0.02	0.050876704572904816
chr21	38247559	38256614	lncRNA	LOC105372801	-	7622	2	0.00	0.0032527472240146773
chr21	38326359	38346076	lncRNA	LINC01423	-	621	1	0.01	0.019961706394073974
chr21	38351868	38355929	lncRNA	LOC107985513	+	2874	0	0.00	0.0
chr21	38367261	38661783	protein_coding	ERG	-	7691	3149	2.16	5.075503282160587
chr21	38503434	38543747	lncRNA	LOC105372802	+	2277	323	0.75	1.7584448632597889
chr21	38739021	38773477	lncRNA	LINC00114	-	986	2	0.01	0.02514446180673415
chr21	38784052	38788916	lncRNA	LOC107985480	+	1498	3	0.01	0.024825540061521906
chr21	38805183	38824955	protein_coding	ETS2	+	7425	18242	12.98	30.45546656340378
chr21	38857539	38858862	lncRNA	LOC101928398	+	1053	1	0.01	0.011772288386248752
chr21	38877291	38938429	lncRNA	LOC400867	-	3823	2	0.00	0.006485074376521023
chr21	38974429	38977774	lncRNA	LINC01700	-	1598	1	0.00	0.007757333961652025
chr21	38983485	39024051	lncRNA	LOC102724740	-	12384	25	0.01	0.025024668262919766
chr21	39011235	39015106	lncRNA	LOC105372803	+	573	0	0.00	0.0
chr21	39028530	39084533	lncRNA	LOC107985484	-	2497	6	0.01	0.02978667121518607
chr21	39174769	39183514	protein_coding	PSMG1	-	2028	8404	21.89	51.36973871436407
chr21	39184176	39321595	protein_coding	BRWD1	-	23758	2701	0.60	1.4093016807228955
chr21	39313907	39314915	lncRNA	BRWD1-AS2	+	1009	67	0.35	0.8231384716929988
chr21	39315707	39323218	lncRNA	BRWD1-AS1	+	691	1	0.01	0.017939536426512206
chr21	39342315	39349088	protein_coding	HMGN1	-	3826	25431	35.11	82.39630487351769
chr21	39349974	39370894	lncRNA	LOC105372804	+	970	1	0.01	0.012779607907958698
chr21	39380244	39428528	protein_coding	GET1	+	4067	1007	1.31	3.069336908880004
chr21	39380326	39515504	protein_coding	WRB-SH3BGR	+	2131	0	0.00	0.0
chr21	39405844	39445796	protein_coding	LCA5L	-	3949	81	0.11	0.2542653313062332
chr21	39445865	39515506	protein_coding	SH3BGR	+	1468	11	0.04	0.09288720461711122
chr21	39447010	39447069	miRNA	MIR6508	+	60	0	0.00	0.0
chr21	39597147	39612822	lncRNA	B3GALT5-AS1	-	2201	7	0.02	0.039424596862807616
chr21	39612940	39673137	protein_coding	B3GALT5	+	13554	16	0.01	0.014633282774938689
chr21	39632465	39802096	protein_coding	IGSF5	+	3588	3	0.00	0.010364732166153792
chr21	39709822	39723903	lncRNA	LOC107985499	-	3459	0	0.00	0.0
chr21	39779204	39788489	lncRNA	LOC107985500	-	242	0	0.00	0.0
chr21	39867438	39929392	protein_coding	PCP4	+	534	0	0.00	0.0
chr21	40010999	40847158	protein_coding	DSCAM	-	8586	6	0.00	0.008662627303088704
chr21	40212352	40212431	miRNA	MIR4760	-	80	0	0.00	0.0
chr21	40383083	40385358	lncRNA	DSCAM-AS1	+	1769	5	0.01	0.03503736481266234
chr21	40414757	40422411	lncRNA	LOC105369294	+	1876	1	0.00	0.006607793001449859
chr21	40618507	40630767	lncRNA	DSCAM-IT1	-	720	0	0.00	0.0
chr21	41141500	41148064	lncRNA	LINC00323	-	2019	41	0.11	0.25173105819688824
chr21	41148151	41153506	lncRNA	LOC107985495	-	2893	20	0.04	0.08569802745053534
chr21	41167557	41167629	miRNA	MIR3197	+	73	35	2.53	5.943392992810929
chr21	41168160	41282530	protein_coding	BACE2	+	9014	129910	76.13	178.6546369451106
chr21	41175231	41185239	lncRNA	PLAC4	-	10009	37	0.02	0.045824770488224364
chr21	41304229	41357727	protein_coding	FAM3B	+	2117	47	0.12	0.2752113011449395
chr21	41361944	41409393	protein_coding	MX2	+	4459	23	0.03	0.06394102992297791
chr21	41420329	41459214	protein_coding	MX1	+	5839	4	0.00	0.008492015530549709
chr21	41464305	41508158	protein_coding	TMPRSS2	-	3566	2	0.00	0.0069524507407290725
chr21	41552804	41593324	lncRNA	LOC105372809	-	3718	2	0.00	0.006668219295707335
chr21	41576148	41581634	lncRNA	LOC105372808	+	4826	0	0.00	0.0
chr21	41637881	41641787	lncRNA	LOC105372812	+	1202	0	0.00	0.0
chr21	41663829	41668487	lncRNA	LOC107985478	-	2907	0	0.00	0.0
chr21	41668949	41672656	lncRNA	LOC105372813	+	1397	3	0.01	0.026620371519083617
chr21	41679302	41697336	lncRNA	LINC00111	+	454	2	0.02	0.05460889722784114
chr21	41711520	41715775	lncRNA	LINC00479	-	2033	7	0.02	0.04268250747419555
chr21	41716436	41717582	lncRNA	LINC00112	+	524	0	0.00	0.0
chr21	41739373	41767052	protein_coding	RIPK4	-	3831	1034	1.43	3.3457820776623373
chr21	41746772	41746841	miRNA	MIR6814	-	70	0	0.00	0.0
chr21	41767181	41776078	lncRNA	LOC102724800	+	3755	46	0.06	0.15185781753744795
chr21	41798225	41879482	protein_coding	PRDM15	-	12004	4569	2.01	4.718287877000948
chr21	41885110	41954018	protein_coding	C2CD2	-	7912	5923	3.95	9.279930372810185
chr21	41948105	41948282	snoRNA	SNORA91	-	178	0	0.00	0.0
chr21	41986831	42010418	protein_coding	ZBTB21	-	8617	3299	2.02	4.74586615918592
chr21	42009194	42024920	lncRNA	ZNF295-AS1	+	1376	30	0.12	0.27026641723953354
chr21	42037629	42055129	lncRNA	LOC107985502	+	5585	4	0.00	0.008878223577955192
chr21	42062877	42143454	protein_coding	UMODL1	+	9658	51	0.03	0.06545943292676712
chr21	42102134	42108534	lncRNA	UMODL1-AS1	-	2141	4	0.01	0.023159681776216603
chr21	42199689	42304387	protein_coding	ABCG1	+	11472	9	0.00	0.00972506773330539
chr21	42209389	42225661	lncRNA	LOC105372814	-	6780	4	0.00	0.007313403935527985
chr21	42311667	42315596	protein_coding	TFF3	-	1054	1	0.01	0.011761119232182102
chr21	42346357	42350994	protein_coding	TFF2	-	603	5	0.04	0.10278789113366447
chr21	42351219	42363359	lncRNA	LOC105372815	+	4174	1	0.00	0.0029698657572400423
chr21	42362282	42366535	protein_coding	TFF1	-	492	5	0.05	0.12597784218211316
chr21	42371837	42396052	protein_coding	TMPRSS3	-	2745	7153	13.77	32.302425976196616
chr21	42403880	42447684	protein_coding	UBASH3A	+	5592	10	0.01	0.022167774804577853
chr21	42472486	42496246	protein_coding	RSPH1	-	1335	38	0.15	0.35285119661974346
chr21	42496539	42497443	lncRNA	LOC101930094	+	449	4	0.05	0.1104340282469482
chr21	42499622	42581436	protein_coding	SLC37A1	+	11569	9685	4.42	10.37750778035462
chr21	42526037	42535465	lncRNA	LOC107987299	-	6490	14	0.01	0.0267406895824467
chr21	42569024	42573810	protein_coding	LOC101928212	-	4670	277	0.31	0.7352789826101546
chr21	42599404	42615095	lncRNA	LINC01671	-	1688	20	0.06	0.14687464064834047
chr21	42650220	42653486	lncRNA	LOC101928255	-	2418	0	0.00	0.0
chr21	42653621	42775509	protein_coding	PDE9A	+	5200	797	0.81	1.899959053377652
chr21	42663276	42669007	lncRNA	LOC105372816	-	5333	9	0.01	0.02091992818985176
chr21	42733594	42742433	lncRNA	LOC101928284	-	2429	3	0.01	0.015310275426990453
chr21	42775351	42776896	lncRNA	LOC107985504	-	823	2	0.01	0.030124470645734956
chr21	42777819	42779994	lncRNA	LINC01668	-	513	0	0.00	0.0
chr21	42784914	42792036	lncRNA	LOC107985479	+	365	0	0.00	0.0
chr21	42843075	42891695	protein_coding	WDR4	-	3357	13562	21.34	50.079693528240625
chr21	42879647	42887741	lncRNA	LOC105372817	+	867	64	0.39	0.9150611982999723
chr21	42893271	42913299	protein_coding	NDUFV3	+	5826	12917	11.71	27.484031837742773
chr21	42917251	42925598	protein_coding	ERVH48-1	-	2294	43	0.10	0.23236157185743558
chr21	42950928	42951014	miRNA	MIR5692B	-	87	0	0.00	0.0
chr21	42974510	43033931	protein_coding	PKNOX1	+	5352	3502	3.46	8.11127826735075
chr21	43053190	43076861	protein_coding	CBS	-	4717	1885	2.11	4.953757489783142
chr21	43092956	43108291	protein_coding	U2AF1	-	1847	98	0.28	0.6577312007203865
chr21	43108007	43144677	lncRNA	LOC101928369	+	1762	91	0.27	0.6402133882153883
chr21	43140523	43141092	lncRNA	FRGCA	-	422	0	0.00	0.0
chr21	43153532	43171683	lncRNA	LOC107987300	-	4163	660	0.84	1.9652906516154596
chr21	43169008	43172810	protein_coding	CRYAA	+	1318	0	0.00	0.0
chr21	43176218	43190513	lncRNA	LOC105372821	+	3579	7	0.01	0.024245190750220608
chr21	43322209	43332039	lncRNA	LINC00322	-	907	188	1.09	2.569447958208763
chr21	43358055	43362349	lncRNA	LINC01679	-	2890	321	0.59	1.3768811468169895
chr21	43388599	43392290	lncRNA	LOC105377137	-	3438	4148	6.37	14.95623013209607
chr21	43409294	43412622	lncRNA	LOC107987301	-	2629	224	0.45	1.0562012956414095
chr21	43414483	43427131	protein_coding	SIK1	-	4747	1132	1.26	2.9560818763966648
chr21	43434853	43442401	lncRNA	LOC107987302	+	3324	3	0.00	0.011187923890541459
chr21	43446601	43453902	lncRNA	LINC00319	+	2901	47	0.09	0.20083499638877522
chr21	43453987	43659499	protein_coding	HSF2BP	-	11385	211	0.10	0.22974109358997863
chr21	43462094	43478223	lncRNA	LINC00313	-	579	0	0.00	0.0
chr21	43465133	43467509	lncRNA	LOC102723380	+	667	0	0.00	0.0
chr21	43565182	43565648	protein_coding	H2BS1	+	467	7	0.08	0.18581057322278277
chr21	43609887	43609989	miRNA	MIR6070	-	103	0	0.00	0.0
chr21	43659560	43696079	protein_coding	RRP1B	+	5078	28342	29.48	69.18740801645224
chr21	43719129	43762299	protein_coding	PDXK	+	9961	80960	42.93	100.75273010154464
chr21	43737000	43738097	protein_coding	LOC105372824	+	1098	98	0.47	1.106402119973182
chr21	43773665	43776375	protein_coding	CSTB	-	940	43505	244.48	573.7207838028413
chr21	43778630	43779274	lncRNA	LOC105372825	-	383	2	0.03	0.06473221760167068
chr21	43789551	43805293	protein_coding	RRP1	+	3169	19335	32.23	75.63297801621016
chr21	43805758	43812567	lncRNA	AATBC	-	4598	31	0.04	0.08357607868471466
chr21	43865160	43987592	protein_coding	AGPAT3	+	9952	26003	13.80	32.38935893264977
chr21	43945403	43946350	lncRNA	LOC105372826	-	643	2	0.02	0.03855744843147726
chr21	43993467	43997511	lncRNA	LOC105372829	+	1182	0	0.00	0.0
chr21	44012309	44106552	protein_coding	TRAPPC10	+	9039	6335	3.70	8.687913664565858
chr21	44107323	44131181	protein_coding	PWP2	+	3550	1622	2.41	5.663850227016264
chr21	44133665	44145711	protein_coding	GATD3A	+	3170	518	0.86	2.0256283247422484
chr21	44158773	44159862	lncRNA	LINC01678	-	620	0	0.00	0.0
chr21	44172147	44193134	lncRNA	LOC105377139	-	6181	8	0.01	0.016044290141685732
chr21	44201792	44208203	lncRNA	LOC107983952	-	2089	0	0.00	0.0
chr21	44207661	44210115	lncRNA	LOC102725065	+	2206	8	0.02	0.04495455909599252
chr21	44216979	44240943	protein_coding	ICOSLG	-	9683	4402	2.40	5.635459980430564
chr21	44246339	44261897	protein_coding	DNMT3L	-	1387	499	1.90	4.45977910287617
chr21	44250813	44251521	lncRNA	DNMT3L-AS1	+	524	0	0.00	0.0
chr21	44285876	44298648	protein_coding	AIRE	+	2690	35	0.07	0.16128910352237835
chr21	44300040	44327373	protein_coding	PFKL	+	4035	75234	98.49	231.13189360766881
chr21	44328944	44339417	protein_coding	CFAP410	-	3166	7540	12.58	29.522266682636868
chr21	44350112	44443081	protein_coding	TRPM2	+	7150	5718	4.22	9.913508262542182
chr21	44414590	44425563	lncRNA	TRPM2-AS	-	875	2061	12.44	29.198409990118616
chr21	44450986	44455284	lncRNA	LRRC3-DT	-	784	1	0.01	0.015811504682040733
chr21	44455510	44462196	protein_coding	LRRC3	+	5845	2584	2.34	5.480210714994066
chr21	44485571	44491142	lncRNA	LINC02575	+	1409	67	0.25	0.5894582810065548
chr21	44497893	44711572	protein_coding	TSPEAR	-	4020	10	0.01	0.030836367340099344
chr21	44506044	44516575	lncRNA	TSPEAR-AS1	+	2553	15	0.03	0.07283325305945909
chr21	44517215	44518977	lncRNA	TSPEAR-AS2	+	1045	112	0.57	1.3285900508331416
chr21	44538981	44540195	protein_coding	KRTAP10-1	-	1215	0	0.00	0.0
chr21	44550357	44551505	protein_coding	KRTAP10-2	-	1149	1	0.00	0.01078870293361178
chr21	44557790	44558795	protein_coding	KRTAP10-3	-	1006	2	0.01	0.02464457190997999
chr21	44573729	44575371	protein_coding	KRTAP10-4	+	1643	1	0.00	0.00754486894139984
chr21	44579455	44580604	protein_coding	KRTAP10-5	-	1150	1	0.00	0.010779321452799945
chr21	44591268	44592505	protein_coding	KRTAP10-6	-	1238	0	0.00	0.0
chr21	44600597	44602174	protein_coding	KRTAP10-7	+	1578	2	0.01	0.015711305032598145
chr21	44612079	44612954	protein_coding	KRTAP10-8	+	876	1	0.01	0.014150935697168876
chr21	44627093	44628378	protein_coding	KRTAP10-9	+	1286	0	0.00	0.0
chr21	44637356	44638455	protein_coding	KRTAP10-10	+	1100	1	0.00	0.011269290609745398
chr21	44646414	44647650	protein_coding	KRTAP10-11	+	1237	0	0.00	0.0
chr21	44654213	44654659	protein_coding	KRTAP12-4	-	447	3	0.04	0.08319610517261702
chr21	44657932	44658341	protein_coding	KRTAP12-3	+	410	0	0.00	0.0
chr21	44666189	44666927	protein_coding	KRTAP12-2	-	739	0	0.00	0.0
chr21	44681576	44682163	protein_coding	KRTAP12-1	-	588	0	0.00	0.0
chr21	44697172	44698044	protein_coding	KRTAP10-12	+	873	0	0.00	0.0
chr21	44768580	44801820	protein_coding	UBE2G2	-	3572	19756	29.22	68.56095067601989
chr21	44802241	44804717	lncRNA	LINC01424	+	1367	24	0.09	0.21763662918601204
chr21	44805617	44818129	protein_coding	SUMO3	-	1921	20887	57.44	134.78388353062329
chr21	44849585	44873903	protein_coding	PTTG1IP	-	2826	43455	81.23	190.6149065078326
chr21	44885949	44928815	protein_coding	ITGB2	-	3180	362	0.60	1.4111419876731501
chr21	44907987	44910276	lncRNA	LOC107987303	-	1144	17	0.08	0.18420955804391514
chr21	44921035	44929680	lncRNA	ITGB2-AS1	+	2395	56	0.12	0.28984897768697976
chr21	44933284	44939913	lncRNA	LINC01547	-	2186	1540	3.72	8.732926940946342
chr21	44936162	44936938	lncRNA	LOC112268278	+	478	11	0.12	0.2852686535102914
chr21	44939697	44976989	protein_coding	FAM207A	+	1685	14037	44.01	103.26749882367699
chr21	44948628	44955205	lncRNA	LOC107985497	+	5585	29	0.03	0.06436712094017513
chr21	44989864	44994086	lncRNA	LINC00163	-	2155	18	0.04	0.10354151001065376
chr21	44999208	45004727	lncRNA	PICSAR	-	733	2343	16.89	39.62393272646222
chr21	45055869	45073903	protein_coding	LOC105372836	-	1239	144	0.61	1.4407228672991694
chr21	45070955	45073211	transcribed_pseudogene	SSR4P1	-	2257	420	0.98	2.306784342801229
chr21	45074578	45226563	protein_coding	ADARB1	+	16395	16167	5.21	12.223829424612942
chr21	45090411	45101766	lncRNA	LOC105372835	-	3679	6	0.01	0.020216721398292913
chr21	45234340	45258730	lncRNA	LINC00334	+	542	0	0.00	0.0
chr21	45263928	45287914	protein_coding	POFUT2	-	5634	3798	3.56	8.356557030421428
chr21	45288052	45297354	lncRNA	LINC00205	+	7165	974	0.72	1.685124627952717
chr21	45327344	45331052	lncRNA	LOC105372838	-	3339	17	0.03	0.06311342749393199
chr21	45338590	45341990	lncRNA	LINC00316	-	455	0	0.00	0.0
chr21	45347461	45353538	lncRNA	LOC105372839	+	402	0	0.00	0.0
chr21	45403806	45405442	lncRNA	LL21NC02-21A1.1	-	922	0	0.00	0.0
chr21	45405165	45513720	protein_coding	COL18A1	+	6768	215	0.17	0.39379243930330765
chr21	45407386	45410065	lncRNA	COL18A1-AS2	-	552	0	0.00	0.0
chr21	45419716	45425070	lncRNA	COL18A1-AS1	-	3455	7	0.01	0.025115350997117092
chr21	45478266	45478326	miRNA	MIR6815	+	61	0	0.00	0.0
chr21	45502517	45563140	protein_coding	SLC19A1	-	8629	16374	10.02	23.522505607644945
chr21	45526800	45527961	lncRNA	LOC107987304	+	997	6	0.03	0.07460112138848507
chr21	45586934	45615803	lncRNA	LOC107985485	-	3486	4	0.01	0.014224004211956322
chr21	45593654	45603056	lncRNA	LINC01694	+	6721	67	0.05	0.12357487248002316
chr21	45643725	45942454	protein_coding	PCBP3	+	7609	15	0.01	0.02443728414519635
chr21	45827841	45836419	lncRNA	LOC100129027	-	3586	3	0.00	0.010370512831054047
chr21	45972970	45974953	lncRNA	LOC101928796	+	1067	2	0.01	0.023235650741743087
chr21	45977342	45981566	lncRNA	LOC105372841	+	1262	1	0.00	0.009822678027511836
chr21	45981770	46005048	protein_coding	COL6A1	+	4203	2088	2.62	6.158293283955086
chr21	46033940	46039533	lncRNA	LOC105372842	+	4889	3	0.00	0.007606598284344407
chr21	46098071	46132849	protein_coding	COL6A2	+	4736	98	0.11	0.25650961311878245
chr21	46135981	46156482	protein_coding	FTCD	-	5545	12	0.01	0.02682680541905126
chr21	46151375	46152647	protein_coding	FTCD-AS1	+	739	0	0.00	0.0
chr21	46161148	46185163	protein_coding	SPATC1L	-	3303	1183	1.89	4.439820729779498
chr21	46188446	46228824	protein_coding	LSS	-	5068	59988	62.53	146.72936574726668
chr21	46194090	46194159	snoRNA	SNORD159	-	70	13	0.98	2.302155081705131
chr21	46229231	46251701	lncRNA	MCM3AP-AS1	+	4719	145	0.16	0.3808967688608584
chr21	46235130	46286297	protein_coding	MCM3AP	-	7005	28374	21.40	50.21132575831656
chr21	46286056	46314188	protein_coding	YBEY	+	7319	3414	2.46	5.782305500182793
chr21	46300426	46324046	protein_coding	C21orf58	-	6873	4377	3.36	7.894406154334521
chr21	46324122	46445769	protein_coding	PCNT	+	11438	19252	8.89	20.864838354668667
chr21	46458891	46571226	protein_coding	DIP2A	+	10312	12491	6.40	15.015630324569699
chr21	46462471	46469306	lncRNA	DIP2A-IT1	+	428	32	0.39	0.9268201622968175
chr21	46598604	46605243	protein_coding	S100B	-	1277	1	0.00	0.009707298097666356
chr21	46635156	46665685	protein_coding	PRMT2	+	11957	7477	3.30	7.751654635608679
chr22	10742024	10753062	lncRNA	LOC105379418	+	632	3	0.03	0.05884281489265793
chr22	10940597	10961529	transcribed_pseudogene	FRG1FP	-	1006	10	0.05	0.12322285954989996
chr22	11825297	11834829	lncRNA	LOC107984037	+	508	3	0.03	0.07320602167747993
chr22	11897406	11956534	lncRNA	LOC102723769	+	1380	42	0.16	0.37727625084799804
chr22	12097955	12115357	lncRNA	LOC107987323	+	617	65	0.56	1.3059226557484536
chr22	12130747	12167072	lncRNA	LOC105379516	-	2768	55	0.10	0.24631216831271552
chr22	12809948	12815764	lncRNA	LOC105379428	-	570	32	0.30	0.6959281218649789
chr22	15528159	15529139	protein_coding	OR11H1	+	981	0	0.00	0.0
chr22	15600587	15605133	lncRNA	LOC112268291	-	2302	1	0.00	0.005384978136715872
chr22	15690026	15721631	protein_coding	POTEH	+	2037	0	0.00	0.0
chr22	15700386	15703354	lncRNA	POTEH-AS1	-	1492	0	0.00	0.0
chr22	15740893	15778287	lncRNA	PSLNR	+	1157	1	0.00	0.010714105160518527
chr22	15765560	15774705	lncRNA	LOC107987324	+	1735	0	0.00	0.0
chr22	15784954	15827434	transcribed_pseudogene	DUXAP8	+	2107	170	0.43	1.000169598491879
chr22	15805698	15820884	transcribed_pseudogene	BMS1P22	-	666	101	0.80	1.8799071873013717
chr22	16590751	16592810	protein_coding	CCT8L2	-	2060	3	0.01	0.018052747093281463
chr22	16601911	16648830	transcribed_pseudogene	TPTEP1	+	1430	44	0.16	0.3814221437144596
chr22	16649058	16653814	lncRNA	LOC112268292	+	2113	2	0.00	0.011733288850657771
chr22	16653708	16675540	transcribed_pseudogene	ANKRD62P1-PARP4P3	-	1539	0	0.00	0.0
chr22	16746869	16748438	lncRNA	LINC01665	-	1034	1	0.01	0.01198860703164404
chr22	16783412	16825412	protein_coding	XKR3	-	1815	3	0.01	0.020489619290446175
chr22	16827474	16829335	transcribed_pseudogene	HSFY1P1	+	1381	0	0.00	0.0
chr22	16961936	17008281	protein_coding	GAB4	-	4001	11	0.01	0.03408108382352395
chr22	17036570	17060070	lncRNA	CECR7	+	4004	553	0.73	1.7120653041728584
chr22	17084959	17115694	protein_coding	IL17RA	+	8608	19034	11.68	27.410507111115624
chr22	17116297	17121360	protein_coding	TMEM121B	-	5064	42	0.04	0.10281224845383834
chr22	17121595	17132104	lncRNA	LINC01664	+	1175	1	0.00	0.010549974187846754
chr22	17137520	17165287	protein_coding	HDHD5	-	5366	21756	21.42	50.259440021651685
chr22	17159389	17165445	lncRNA	HDHD5-AS1	+	626	150	1.27	2.9703401766900805
chr22	17178790	17221854	protein_coding	ADA2	-	6426	21	0.02	0.04051052179973835
chr22	17198283	17199542	lncRNA	LOC107985573	-	1077	0	0.00	0.0
chr22	17256859	17266733	lncRNA	CECR3	-	1915	0	0.00	0.0
chr22	17359949	17558155	protein_coding	CECR2	+	13406	53	0.02	0.04900788024378313
chr22	17562470	17592256	protein_coding	SLC25A18	+	5622	252	0.24	0.5556469863076172
chr22	17563722	17570558	lncRNA	LOC105372850	-	1208	0	0.00	0.0
chr22	17580157	17589192	protein_coding	LOC101929372	-	1838	18	0.05	0.1213993221289221
chr22	17592136	17628822	protein_coding	ATP6V1E1	-	1406	16259	61.09	143.35002533871653
chr22	17628855	17730855	protein_coding	BCL2L13	+	7473	16598	11.73	27.53277854872334
chr22	17734140	17774665	protein_coding	BID	-	2660	12688	25.20	59.129035782742314
chr22	17764180	17764259	miRNA	MIR3198-1	-	80	0	0.00	0.0
chr22	17777290	17779481	lncRNA	LINC00528	+	2192	3	0.01	0.016965629111386774
chr22	17787649	18024561	protein_coding	MICAL3	-	14778	28027	10.02	23.509869313254
chr22	17980868	17980961	miRNA	MIR648	-	94	0	0.00	0.0
chr22	18029385	18037968	lncRNA	LINC01634	+	2379	9	0.02	0.04689616521079421
chr22	18055831	18073137	lncRNA	LOC105372853	+	2488	3	0.01	0.0149472102138906
chr22	18077920	18105396	protein_coding	PEX26	+	18696	19054	5.38	12.633588447042024
chr22	18110809	18131732	protein_coding	TUBA8	+	2003	416	1.10	2.5745518637141753
chr22	18149855	18177397	protein_coding	USP18	+	2212	1356	3.24	7.59912923756611
chr22	18178026	18205863	lncRNA	FAM230D	-	2938	1	0.00	0.004219271501266145
chr22	18209155	18211924	lncRNA	LOC105372858	+	366	0	0.00	0.0
chr22	18233149	18235228	lncRNA	LOC105379518	+	714	0	0.00	0.0
chr22	18349938	18361189	lncRNA	LOC105372942	+	1203	1	0.00	0.010304422003923472
chr22	18361830	18386526	lncRNA	FAM230J	-	1859	0	0.00	0.0
chr22	18412708	18415486	lncRNA	LOC107987325	-	366	0	0.00	0.0
chr22	18487127	18500594	lncRNA	FAM230A	+	2923	15	0.03	0.06361385393800856
chr22	18516335	18518165	protein_coding	GGTLC3	-	1062	0	0.00	0.0
chr22	18527802	18531920	protein_coding	TMEM191B	+	2951	29	0.05	0.12181984766210713
chr22	18533864	18548828	transcribed_pseudogene	PI4KAP1	-	2360	141	0.32	0.7406215989709792
chr22	18605815	18611919	protein_coding	RIMBP3	-	6105	344	0.30	0.698492967522958
chr22	18634541	18635687	lncRNA	LOC105372871	+	817	2	0.01	0.030345702988298494
chr22	18733914	18757894	lncRNA	FAM230E	+	1859	0	0.00	0.0
chr22	18758535	18769783	lncRNA	LOC105377182	-	1203	0	0.00	0.0
chr22	18773689	18791961	transcribed_pseudogene	GGT3P	-	2036	2	0.01	0.012177033075363395
chr22	18846474	18848852	protein_coding	LOC101929738	+	2379	7	0.02	0.03647479516395105
chr22	18850118	18861064	transcribed_pseudogene	LOC102725072	+	5935	467	0.42	0.9754059959943068
chr22	18865043	18894431	lncRNA	FAM230F	-	3190	0	0.00	0.0
chr22	18906320	18912088	protein_coding	DGCR6	+	1236	2534	10.83	25.41425618576401
chr22	18912781	18936553	protein_coding	PRODH	-	2401	967	2.13	4.992563274296617
chr22	18970498	19031242	ncRNA_pseudogene	DGCR5	+	3938	729	0.98	2.294780126956535
chr22	19017834	19020248	lncRNA	DGCR9	+	2415	24	0.05	0.12319224517485651
chr22	19022624	19023550	lncRNA	DGCR10	+	927	8	0.05	0.10697924203426049
chr22	19036282	19122454	protein_coding	DGCR2	-	4617	22264	25.47	59.7767889861184
chr22	19046162	19048375	lncRNA	DGCR11	-	2214	236	0.56	1.3213675891101648
chr22	19130279	19144726	protein_coding	ESS2	-	6478	11147	9.09	21.33075959702302
chr22	19131308	19132622	protein_coding	TSSK2	+	1315	0	0.00	0.0
chr22	19136209	19136946	lncRNA	LOC112268297	+	659	6	0.05	0.11286391202476423
chr22	19148991	19150283	protein_coding	GSC2	-	618	8	0.07	0.16046886305139077
chr22	19171706	19172832	lncRNA	LINC01311	+	1127	487	2.28	5.356662803585279
chr22	19175575	19178863	protein_coding	SLC25A1	-	1946	76307	207.14	486.0834195342375
chr22	19179473	19291719	protein_coding	CLTCL1	-	5747	8937	8.21	19.27701673868524
chr22	19196399	19200082	lncRNA	LOC112268289	+	966	11	0.06	0.14115778092952308
chr22	19291796	19351456	lncRNA	LOC105372859	+	1438	23	0.08	0.19827055106158453
chr22	19330698	19431733	protein_coding	HIRA	-	4053	20629	26.89	63.0944030563241
chr22	19431902	19436078	protein_coding	MRPL40	+	1968	7174	19.26	45.188251990724
chr22	19440886	19448232	protein_coding	C22orf39	-	2786	4262	8.08	18.96363540438204
chr22	19447568	19454605	lncRNA	LOC105372860	+	3770	104	0.15	0.34196468057158447
chr22	19449911	19479193	protein_coding	UFD1	-	2049	14334	36.95	86.71908870673478
chr22	19479294	19520612	protein_coding	CDC45	+	2418	14175	30.97	72.67014633269442
chr22	19523024	19525337	protein_coding	CLDN5	-	2314	30	0.07	0.16071157740777792
